,created_at,id,text,source,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
94,2020-12-29T22:20:14.000Z,1344045591349911553,"Mandating COVID vaccine under an EUA? Just one of the interesting questions considered here: 

Mandating COVID-19 Vaccines | Infectious Diseases | JAMA | JAMA Network https://t.co/bmdVrTFdQt",Twitter for iPhone,1854723800,0,1,0,0,e4a0d228eb6be76b,,,United States,"Philadelphia, PA",During_Dec
95,2020-12-21T18:53:15.000Z,1341094398659072002,"politicians: COVID-19 is a hoax! it's just a flu!

also politicians: *shoving healthcare workers, long-term care facilities, teachers, supermarket workers, cops, firefighters, delivery drivers &amp; high-risk individuals out of the way to be first in line for the SARS-CoV-2 vaccine*",Twitter for Android,2744027793,0,0,0,0,e4a0d228eb6be76b,,,United States,"Philadelphia, PA",During_Dec
96,2020-12-23T14:53:38.000Z,1341758872244027393,"COVID-19 vaccines have made their way to our firefighters! Mayor @AndyBerke joined @ChiefDavidRoddy &amp; @ChattFireDept Chief Hyman as first responders starting getting their shots. “It’s important to protect our crews with the vaccine &amp; continue emergency service,” the Chief said. https://t.co/PvRccLpl4N",Twitter for iPhone,165853598,3,0,14,0,07d9ef8235480000,,,United States,Police And Fire Training Center,During_Dec
97,2020-12-21T00:33:57.000Z,1340817748729995264,I hate that fucker piece of trash @marcorubio received a vaccine before healthcare workers after months and months of denying that #Covid_19 was serious,Twitter for iPhone,63514682,424,81,2864,24,7b93be1d864cedbb,,,United States,"Providence, RI",During_Dec
98,2020-12-29T21:47:08.000Z,1344037259381653504,Utahns who fall under minority groups tell me they have mixed feelings about getting the vaccines for COVID-19. They say they just don’t feel there’s enough information and a have a lack of trust with public health systems. That full story on @abc4utah at 6. https://t.co/RbD3SAE8IT,Twitter for iPhone,377539170,1,1,5,0,4980bc1544652d22,,,United States,"Ogden, UT",During_Dec
99,2020-12-23T21:42:51.000Z,1341861853450780672,"Today’s shout out goes out to OHSU Gov. Brown and the Oregon Dental Association. It was great to see my younger brother Edward, a 3rd year dental student be part of history by administering over 30 COVID-19 vaccines this morning.  @OHSUNews @OregonGovBrown @ORdentists https://t.co/t7pzSs0ZKw",Twitter for iPhone,2572110331,2,2,26,0,07d9c9787c488000,,,United States,OHSU - Multnomah Pavilion,During_Dec
100,2020-12-18T00:20:37.000Z,1339727232370143234,"... an emergency room nurse, an emergency room doctor, &amp; a nurse anesthetist. 

they are my sister, my brother-in-law, &amp; my dad. 

they have all been vaccinated because vaccines work. help protect yourself &amp; others and get one as soon as you’re eligible. #vaccine #💉 https://t.co/xKfJz4iEw8",Twitter for iPhone,22744842,136,23,1570,6,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
101,2020-12-19T04:34:57.000Z,1340153623171506176,"If you’ve ever gotten food from here, don’t worry about what’s inside the vaccine https://t.co/gKqJoGaarG",Twitter for iPhone,41499568,111,2,431,18,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
102,2020-12-23T03:06:07.000Z,1341580819954020353,"Gov. Cuomo says he wants to make sure COVID-19 vaccines are distributed fairly. So he has created the Vaccine Equity Task Force. Its goal will be to limit challenges residents may face in getting vaccinated, especially for those living in vulnerable and undeserved areas. https://t.co/O3ctuijh7h",Twitter for iPhone,106839779,0,0,0,0,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
103,2020-12-23T18:32:51.000Z,1341814038372749315,"Today unfortunately we lost one of our sister FDNY EMS EMTs to covid, Evelyn Ford from EMD. I am vaccinated and I encourage all of you to get it. Let’s get it, so we can get over it and get on with our lives. @UEMSO_FDNY @Commie_In_EMS @BBCNuala @BBCWorld @SallyGold @NYCEMSwatch https://t.co/BOLyPonq89",Twitter for iPhone,244982378,32,7,111,1,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
104,2020-12-20T15:08:10.000Z,1340675367372242949,"@dymaedh @Mulenga09820858 @JJHEIZ @ConcerndBassist @Project_Veritas @JamesOKeefeIII COVID-19: 
(From Mayo Clinic)
Can face masks help slow the spread of the coronavirus (SARS-CoV-2) that causes COVID-19? Yes, face masks combined with other preventive measures, such as frequent hand-washing and social distancing, help slow the spread of the virus.",Twitter for iPhone,24971421,0,1,0,0,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
105,2020-12-28T12:46:28.000Z,1343538810722938882,Brooklyn clinics face criminal probe over unauthorized COVID-19 vaccines https://t.co/j68pnrA9Ww via @nypmetro,Twitter for Android,3011716581,0,0,0,0,011add077f4d2da3,,,United States,"Brooklyn, NY",During_Dec
106,2020-12-24T01:26:20.000Z,1341918097033232384,Are new strains protected against by vaccine? Probably but needs to be tested. “Moderna expects that the vaccine-induced immunity from the Moderna COVID-19 Vaccine would be protective against the variants of the SARS-CoV-2 virus recently described in the UK.”👇🏼 https://t.co/xS82CEtryX,Twitter for iPhone,18602271,0,0,14,0,8193d87541f11dfb,,,United States,"Cambridge, MA",During_Dec
107,2020-12-23T15:52:17.000Z,1341773632897429504,". @LickingHealth received their first allotment of COVID-19 vaccines and began administering them this morning. The first recipient, under phase 1 distribution, was @NewarkFireDept Chief Patrick Connor followed by Health Commissioner Chad Brown. https://t.co/u9b1JJ8ICj",Twitter for iPhone,487003995,3,1,11,0,07d9ed74a4885000,,,United States,Licking County Health Department,During_Dec
108,2020-12-23T21:29:21.000Z,1341858456794517504,"Wow 🤯 

Today will be the most memorable day of my carrier as a Public Health Information Officer as we distributed our first COVID-19 vaccines in #LickingCounty! 👏

Here is a corny photo to go with my corny quote in the paper! 👍📸🗞

#PublicHealth #PublicInformation https://t.co/3b7Z1f42mp",Twitter for iPhone,21049923,0,0,11,0,07d9ed74a4885000,,,United States,Licking County Health Department,During_Dec
109,2020-12-28T10:44:27.000Z,1343508101115346944,"HOPE ON THE HORIZON:

COVID-19 vaccines will be administered in long-term care facilities in Indiana starting TODAY. https://t.co/gH15Ol8f0F",Twitter for iPhone,725433456,2,0,17,0,07d9e42cb9486001,,,United States,WNDU Studios,During_Dec
110,2020-12-17T14:59:26.000Z,1339586006291337221,Sparrow Hospital receives their first shipment of COVID-19 vaccines today. The first vaccine to be administered here in Lansing is scheduled for 1:30 PM.,Twitter for iPhone,936085644874575872,3,0,8,0,91eb113282d003a1,,,United States,"Lansing, MI",During_Dec
111,2020-12-23T23:45:55.000Z,1341892824783007747,"The Cuyahoga County Board of Health received 4,000 Of Moderna’s COVID-19 vaccines and will start holding clinics to vaccinate EMS workers. https://t.co/IFpHleUZHn",Twitter for iPhone,15105081,2,0,4,0,0eb9676d24b211f1,,,United States,"Cleveland, OH",During_Dec
112,2020-12-30T15:30:40.000Z,1344304905826299907,@Reuters @Laurie_Garrett This nurse developed COVID-19 symptoms six days after he was vaccinated. He might have already been infected with SARS-CoV-2 at the time of his vaccination.,Twitter for Android,18418006,0,0,3,1,0eb9676d24b211f1,,,United States,"Cleveland, OH",During_Dec
113,2020-12-21T16:08:19.000Z,1341052890845200387,"A week of nervousness as Christmas arrives w/COVID-19. Despite good news of vaccines most will not have a chance for shot until next yr. Please choose safety this weekend w/small gatherings, distancing &amp; a mask. Let’s sacrifice this yr to have loved ones w/us next yr #WearAMask https://t.co/mpFpELysuk",Twitter for iPhone,977255390,0,0,3,0,0eb9676d24b211f1,,,United States,"Cleveland, OH",During_Dec
114,2020-12-30T07:18:17.000Z,1344180996074131456,This has been the Trump Casino of vaccine rollouts.,Twitter for iPhone,1612067526,219,24,1787,10,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
115,2020-12-24T01:00:54.000Z,1341911694600114177,SARS-CoV-2 said put some RESPECT on my family’s name https://t.co/dzUljv2Ulz,Twitter for iPhone,277880695,2,0,4,0,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
116,2020-12-30T19:13:54.000Z,1344361085474803712,"I got the shot. The COVID vaccine. No side effects, yet. I’m still gonna stay masked up and remain in full compliance with CDC safety protocols. #MaskUp 😷",Twitter for iPhone,738779772,93,93,1445,10,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
117,2020-12-20T22:16:43.000Z,1340783212235091969,"I work in healthcare. My employer offered us the COVID vaccine but I’m on the fence about it. Do you think it’s been properly vetted? I’m weary of side effects. Plus, I feel guilty because my tribe’s getting hit hard back home. Not asking for a friend, asking for me? Yes or no?",Twitter for iPhone,738779772,87,1090,1091,48,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
118,2020-12-29T21:47:22.000Z,1344037319993483264,"A GOP president is trying to overturn a free and fair election. 

A GOP senator is trying to deny further Covid stimulus relief. 

A GOP administration allows thousands of Americans to die a day from coronavirus. 

So naturally, most Twitter rage is directed at a superhero movie?",Twitter for iPhone,1612067526,148,16,580,0,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
119,2020-12-21T13:40:52.000Z,1341015786287054849,"I’ve contemplated it. I’ve meditated it. I’ve accepted it. The benefits outweigh the risks. Also, I’m a devout believer in the merits of science. I feel this vaccination will not only protect myself, but my family as well. I only wish I could drop ship the vaccine to my tribe.",Twitter for iPhone,738779772,30,59,683,4,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
120,2020-12-28T22:44:22.000Z,1343689275057995777,"Thank you @christinenbcla for for sharing what is happening in our community. Here is the short intervention about the vaccine and please follow the #linkinbio for the entire @nbcla episode.

The COVID-19 vaccines have been safe and efficient to help https://t.co/8v5SK5Cwo9",Twitter for iPhone,100573459,0,1,3,0,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
121,2020-12-18T08:34:39.000Z,1339851559107088384,"If you’ve eaten at La Naranja in Lincoln Heights, you don’t have to worry about what’s in the vaccine",Twitter for iPhone,135575197,51,5,128,8,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
122,2020-12-27T04:26:55.000Z,1343050703837642753,"another two POC folks in Silver Lake have died of Corona. 

and so many of y’all gathered with your extended family this week. it feels so hopeless sometimes.",Twitter for iPhone,21541950,23,1,182,2,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
123,2020-12-27T19:49:43.000Z,1343282936737456128,"@ineptninja90 @ranjithramamd @ClaireBurtonMD @mahad_minhas @DanGonzalezUro My bad. I meant SARS-CoV-2   antibodies. I don’t see any literature on the antibodies being isolated from semen. For the vaccine to have a possible effect on testicular tissue or semen, antibodies would be need to isolated.",Twitter for iPhone,393494568,0,1,1,0,3b77caf94bfc81fe,,,United States,"Los Angeles, CA",During_Dec
124,2020-12-19T19:43:08.000Z,1340382176030773248,"More information is present in this Twitter post than has been officially communicated by the White House. 

Hopefully it helps you if/when you personally have the opportunity to take one of many COVID-19 vaccines. https://t.co/99lad4iHts",Tweetbot for iΟS,15536076,2,0,13,0,77c169403c38f10a,,,United States,"Central Waterfront, San Francisco",During_Dec
125,2020-12-18T22:52:38.000Z,1340067475581493248,I am fully confident in the safety and effectiveness of all COVID-19 vaccines approved by the @US_FDA. Thank you to the researchers and scientists who worked tirelessly to deliver these lifesaving vaccines to the American people in under one year. https://t.co/6sRxD53QaG,Twitter for iPhone,1089334250,3,17,13,4,10074352f954e000,,,United States,Rayburn House Office Building,During_Dec
126,2020-12-19T15:18:00.000Z,1340315452816248834,"Update on vaccine side effects..... 
1. Arm slightly sore (2/10).
2. Had a dream last night I was sitting at LES and watched BYU beat Utah 24-23. 

Fam I’m legit worried that delusions are a profound side effect but physically it’s nbd.",Twitter for iPhone,595486589,8,13,233,1,1bbe64ec5c8ce842,,,United States,"Cottonwood Heights, UT",During_Dec
127,2020-12-20T15:54:04.000Z,1340686919118688256,Micro Rubio denied the seriousness of Covid then cut in line for the vaccine. Never forgive him.,Twitter for Android,26550607,321,63,1392,33,ee9341f90ab895d5,,,United States,"North Highlands, CA",During_Dec
128,2020-12-18T22:47:00.000Z,1340066060763054080,"Three hours ago, I got my first dose of #CovidVaccine. So far, it hasn’t altered my DNA or even turned me into a newt. It has, however, started to protect me against #COVID19. Thanks @karmanoscancer, @McLarenHealth, and @Walgreens for being so organized in getting us the vaccine. https://t.co/XOQRlwbK31",Twitter for iPhone,85227160,69,97,1039,29,0fc2e160f4146000,,,United States,Walgreens,During_Dec
129,2020-12-17T23:03:01.000Z,1339707701161410560,The COVID-19 vaccines arrive @johnstonhealth   Thank you to everyone working around the clock to protect our frontline heroes. https://t.co/KoRuzWf3hw,Twitter for iPhone,1407894235,2,1,10,0,106eaf2ecb945005,,,United States,Johnston Health,During_Dec
130,2020-12-18T04:28:38.000Z,1339789647224971265,"what would a decent human being do who had charge of distribution of COVID-19 vaccines?  They’d be working 24-7 with command headquarters, talking every few hours to the public, etc.  We are without a President.  We have a Russian stooge at the WH.",Twitter for iPad,70130563,2,6,15,1,3b98b02fba3f9753,,,United States,"North Carolina, USA",During_Dec
131,2020-12-20T18:33:29.000Z,1340727035841437696,"JUST HELPED MY MOM, WHO HAS BEEN WORKING ON THE FRONTLINES OF THIS PANDEMIC SINCE IT STARTED, MAKE AN APPOINTMENT TO GET A #COVID VACCINE!!!!! 💉🥳 https://t.co/7e5STFmo1S",Twitter for iPhone,409490745,10,9,383,1,3b98b02fba3f9753,,,United States,"North Carolina, USA",During_Dec
132,2020-12-22T15:42:33.000Z,1341408794098737153,"What does Marco, Lindsey, Kevin McCarthy and others know about this new Covid Strain that we don’t know? It certainly inspired them to go running to get the first available vaccine like the terrified rodents they are?",Twitter for iPhone,1256545532027207680,39,15,220,6,3b98b02fba3f9753,,,United States,"North Carolina, USA",During_Dec
133,2020-12-17T16:53:05.000Z,1339614605795061764,"COVID-19 vaccines have arrived in Southeast Texas! 

CHRISTUS, Baptist, and the Med Center of SETX each received 975 doses. 

More here: https://t.co/HyTZ3zwOJJ

📷: @AlmiyaWhiteTV https://t.co/s0SYy6tF4r",Twitter for iPhone,1723021992,5,0,4,0,e0060cda70f5f341,,,United States,"Texas, USA",During_Dec
134,2020-12-28T15:57:34.000Z,1343586899588505601,"Thanks, Mark Trachtenberg @marktrach, for sharing great news about the new 95% effectiveness numbers and nearing-approval status of the Oxford Astro-Zeneca Covid-19 vaccine. 🦠🧬🔬💉💊🩺 Add Pfizer &amp; Moderna’s vaccines, and travel prospects abroad are brightening. 🏛🕍⛪️🏝🏰🌅 https://t.co/4wOrid34Ty https://t.co/169mZuSaOF",Twitter for iPhone,2565676710,0,0,5,0,e0060cda70f5f341,,,United States,"Texas, USA",During_Dec
135,2020-12-26T17:22:19.000Z,1342883451645677570,"We’ve never reported every sig vaccine rxn as major news before - agree it’s stupid &amp; sensational. 

More than 1M vaccines given. Less than 10-20 allergic reactions. No deaths. During same time ~18K covid-19 deaths and 120K hospitalizations. 

Continue watching but vaccinate https://t.co/062e55hw1z",Twitter for iPhone,67213012,2,0,5,1,e0060cda70f5f341,,,United States,"Texas, USA",During_Dec
136,2020-12-18T20:41:40.000Z,1340034519676674053,1/n Important but sort of a missed opportunity @statnews to highlight the bigger issue —&gt;&gt; Pfizer decision to turn off temperature sensors forced scramble to ensure Covid-19 vaccines kept... https://t.co/r67bFnmAZk via @statnews,Twitter for iPad,69791520,0,1,0,0,e0060cda70f5f341,,,United States,"Texas, USA",During_Dec
137,2020-12-27T17:03:25.000Z,1343241085234122753,.@LeanderISD Head Nurse @NurseCristin receives the COVID vaccine. Thanks to all our nurses for their work on the frontline! Glad they’ve been acknowledged to receive the vaccine #1LISD https://t.co/8BrzVafERi,Twitter for iPhone,4748834088,12,2,150,2,e0060cda70f5f341,,,United States,"Texas, USA",During_Dec
138,2020-12-18T16:06:57.000Z,1339965385467170819,Rupert Murdoch Gets Vaccine as Tucker Carlson Pushes Vaccine Skepticism https://t.co/J1eDWvF1wG via @thedailybeast,Twitter for Android,501019669,387,109,666,88,00981cdd189cd103,,,United States,"Kingsport, TN",During_Dec
139,2020-12-17T20:09:11.000Z,1339663956982558728,"COVID vaccine symptoms 48 hours later: my arm hurt yesterday but less than tetanus booster. Was tired yesterday, got a little achy last night. Motrin x1. Today, I feel completely back to normal. No arm pain or tenderness, no symptoms. Two thumbs up. Ready for my overnight shift.",Twitter for iPhone,370122957,244,58,3676,14,319ee7b36c9149da,,,United States,"Arlington, VA",During_Dec
140,2020-12-19T17:48:08.000Z,1340353235639525378,"Powell has been retweeting calls for revolution, martial law and Covid vaccine conspiracies in recent weeks. https://t.co/1vjdZPRKpz",Twitter for iPhone,23578274,108,28,210,3,319ee7b36c9149da,,,United States,"Arlington, VA",During_Dec
141,2020-12-29T17:30:52.000Z,1343972766735806466,"There are going to be dozens of new variants (different from each other!) in coming days!

COViD-19 is mutating constantly &amp; rapidly &amp; that is why 100% of COViD-19 vaccines will NOT work in real life!

QUARANTINE is the only effective way to flatten the curve!

See pinned tweet! https://t.co/5nDU36yABp",Twitter for Android,1199771785148993536,0,0,0,0,319ee7b36c9149da,,,United States,"Arlington, VA",During_Dec
142,2020-12-18T02:53:01.000Z,1339765585522122752,"INBOX: Letter from Capitol physician offering vaccine to lawmakers and urging them to get it ASAP.

Says spouses/family are not eligible and that members should continue social distancing and maximizing telework for their offices. https://t.co/2EOngbPyBw",Twitter for iPhone,23578274,73,12,127,8,319ee7b36c9149da,,,United States,"Arlington, VA",During_Dec
143,2020-12-29T22:38:30.000Z,1344050185966653444,"COVID MUTANT from UK is already in USA, spreading everywhere!

First identified cases means that there are thousands more proliferating everywhere, evading all COViD-19 vaccines @ArlingtonVA @AlexandriaVAGov @FallsChurchGov @fairfaxcounty

See pinned tweet
https://t.co/lusfm3JlWp",Twitter for Android,1199771785148993536,0,0,0,0,319ee7b36c9149da,,,United States,"Arlington, VA",During_Dec
144,2020-12-20T17:23:28.000Z,1340709415029248000,no vaccines for politicians that minimized covid. let them rot.,Twitter for iPhone,14417243,132,3,1043,3,67b98f17fdcf20be,,,United States,"Boston, MA",During_Dec
145,2020-12-18T00:59:50.000Z,1339737100837634048,"people not wanting to get the covid vaccine are being silly. they’re giving it to all the doctors and nerds first. if there’s something wrong with it, we lose them and have to go on with zero medical infrastructure. who has the time for that i’m out too",Twitter for iPhone,14417243,17,7,383,1,67b98f17fdcf20be,,,United States,"Boston, MA",During_Dec
146,2020-12-29T17:23:23.000Z,1343970885229834245,"First dose SARS-CoV-2 mRNA vaccine ✅
Please do yours @ Boston Childrens Hospital https://t.co/Gkwa7q4CX2",Instagram,407815269,0,0,3,0,67b98f17fdcf20be,Point,"[-71.10567032, 42.33722178]",United States,"Boston, MA",During_Dec
147,2020-12-18T18:51:24.000Z,1340006769523830786,"So far, the most prominent side effect of getting the COVID vaccine is not being able to shut up about how you got the COVID vaccine",Twitter for iPhone,189299275,4,0,33,0,67b98f17fdcf20be,,,United States,"Boston, MA",During_Dec
148,2020-12-22T22:28:23.000Z,1341510927166955522,@DrJLi Very rightly said..What we have seen of SARS-CoV-2 evolution till now doesn’t really explain accumulation of so many mutations in new UK strain #COVID19 (B1.1.7) all of a sudden. Need of the hour is to identify source of these new viruses by ramping up viral sequencing..,Twitter for iPhone,1327312052348567552,0,0,1,0,67b98f17fdcf20be,,,United States,"Boston, MA",During_Dec
149,2020-12-22T10:07:39.000Z,1341324516157480961,"Wondering how we address #vaccine hesitancy, #Masks, #SocialDistancing in #COVID19 in #black communities? Enlist #blackdoctors Our article in @AnnalsofIM  https://t.co/8J2SVMEZAu #BlackLivesMatter @harvardmed @MonganInstitute @MGH_RI @MassMedical @mghcdi @mghfc @MassGeneralNews https://t.co/ds5EeECNei",Twitter for iPhone,397749650,38,2,100,14,67b98f17fdcf20be,,,United States,"Boston, MA",During_Dec
150,2020-12-21T16:32:28.000Z,1341058969079607298,"BREAKING- Mosaic Life Care has received its first shipment of Pfizer and Moderna’s COVID-19 vaccines. 

Initial vaccinations for healthcare workers begins this week. 

Will be meeting with Dr. Turner this afternoon to talk about the shipment and beginning the vaccination process.",Twitter for iPhone,1035276011892400128,4,0,4,0,744287a063f49fc0,,,United States,"St Joseph, MO",During_Dec
151,2020-12-22T02:38:19.000Z,1341211437977493509,Concerns over potential side-effects from the COVID-19 vaccines have been growing on social media. Lowcountry doctors say fighting an allergic reaction from the vaccine is better than fighting COVID-19. https://t.co/n41P4aLkRv,Twitter for iPhone,786046220,1,0,2,0,37bcd9d2fe172622,,,United States,"Mount Pleasant, SC",During_Dec
152,2020-12-20T15:35:07.000Z,1340682150358654979,"Can we stop circulating photos of these Republicans getting vaccines? I’m tired of looking at their pasty translucent arms. 

Pool noodle lookin ass people.",Twitter for iPhone,46822887,120,37,2256,17,013379ee5729a5e6,,,United States,"Tucson, AZ",During_Dec
153,2020-12-17T18:11:09.000Z,1339634252183322624,Literally a tear in my eye as Dr. Melissa Zukowski’s daughter reached out to hold her mom’s hand as she received the vaccine https://t.co/7IgAZjDIKv https://t.co/IXv33mB6tE,Twitter for iPhone,64655148,34,4,313,3,013379ee5729a5e6,,,United States,"Tucson, AZ",During_Dec
154,2020-12-18T23:04:22.000Z,1340070431277993984,History in the making. Documenting the first COVID-19 vaccines on our campus. https://t.co/gK4s39n37S,Twitter for iPhone,37806371,0,0,25,0,944c03c1d85ef480,,,United States,"Fresno, CA",During_Dec
155,2020-12-20T22:46:19.000Z,1340790664447979520,"HMU for the vaccine, got it for the low 💯 https://t.co/VKIFxBNDKJ",Twitter for iPhone,705253522971885568,39,1,156,2,944c03c1d85ef480,,,United States,"Fresno, CA",During_Dec
156,2020-12-28T21:27:40.000Z,1343669974079045633,"To learn more about the COVID-19 vaccines, visit https://t.co/bRCF7dy4br

Pictured below are Germantown Fire Department Chief John Selberg and Inspector Mike Gray from @GermantownPD receiving the vaccine curtesy of @ShelbyTNHealth. https://t.co/eOjix6STAp",Twitter for iPhone,198965715,1,0,9,0,7f7d58e5229c6b6c,,,United States,"Tennessee, USA",During_Dec
157,2020-12-30T20:51:38.000Z,1344385680252792834,"@CDCgov 😳 “While studies have not yet been done, experts BELIEVE mRNA vaccines like COVID-19 vaccines are UNLIKELY to pose a risk for #pregnant people.” 🤦‍♀️🤦‍♀️🤦‍♀️ So how many pregnant women feel safe about their unborn children based on that statement?",Twitter for iPhone,2989248672,0,0,0,0,7f7d58e5229c6b6c,,,United States,"Tennessee, USA",During_Dec
158,2020-12-28T21:26:55.000Z,1343669786463662083,First responders across Shelby County are beginning to receive doses of the COVID-19 vaccine. Both the Pfizer and Moderna vaccines have been deemed safe and effective by the FDA. We are grateful for the researchers who worked tirelessly to produce our shot to return to normalcy.,Twitter for iPhone,198965715,0,1,4,0,7f7d58e5229c6b6c,,,United States,"Tennessee, USA",During_Dec
159,2020-12-18T23:39:45.000Z,1340079336318222347,"Thanks to Baylor Scott &amp; White for providing Pfizer COVID-19 vaccines to the Medical Staff! 600 vaccines &amp; no negative reactions to date! #VACCINATED! #CoronavirusVaccine 
#GetYourCovid19Vaccine https://t.co/aWQjAYjXVP",Twitter for iPhone,2522256311,2,3,6,0,18810aa5b43e76c7,,,United States,"Dallas, TX",During_Dec
160,2020-12-24T04:34:13.000Z,1341965377581027328,"Dear God... A Vaccine, a rooftop, a day party, and him as the DJ... that’s all I ask on today. https://t.co/zruJ4CUoms",Twitter for iPhone,614078379,100,5,880,3,512a8a4a4c4b4be0,,,United States,"Charlotte, NC",During_Dec
161,2020-12-20T20:48:03.000Z,1340760899624251395,"Irresponsible cowards like @marcorubio and @LindseyGrahamSC, who made a mockery of this tragedy, are getting the #COVID19 #vaccine.

#FrontLineHeroes like this brave doctor in Texas who hasn’t stopped fighting since March? He can’t get one. 

@JoeBiden, please fight for him. https://t.co/DOfvyn2wpu",Twitter for iPhone,220863206,191,15,330,13,512a8a4a4c4b4be0,,,United States,"Charlotte, NC",During_Dec
162,2020-12-21T07:48:48.000Z,1340927183821430785,"Somewhere in the world ’someone is always waiting’ and they're from low-income countries.
#inequality 
Uganda to receive #Covid_19 vaccines in May next year. https://t.co/3TGnUYKyXG",Twitter for iPhone,191346389,0,0,7,0,512a8a4a4c4b4be0,,,United States,"Charlotte, NC",During_Dec
163,2020-12-21T16:33:17.000Z,1341059172343963653,"Y’all know I never ask for RTs. I am today. 

Especially if you live in #Texas. This is an outrage specific to that state. Please call your MOC, local politicians, regulators....hell, call the hospitals! #FrontLineHeroes are being denied the #COVID19 #vaccination over GREED! https://t.co/NbN74krFJ4",Twitter for iPhone,220863206,180,12,139,11,512a8a4a4c4b4be0,,,United States,"Charlotte, NC",During_Dec
164,2020-12-27T13:56:01.000Z,1343193924869959684,"Covid-19 vaccines are getting real... I predict the following
1. AA's population numbers will be corrected. I never believed that AA's are only 13% of the US population.
2. How can AAs be 13% and suffer over 50% of the US health issues such as diabetes, prostate cancer, and many",Twitter for Android,2875600608,0,1,0,0,512a8a4a4c4b4be0,,,United States,"Charlotte, NC",During_Dec
165,2020-12-21T08:50:53.000Z,1340942809210228737,"@AngelaBelcamino My blood's boiling at the moment so I can't properly respond on here without getting suspended.

But first all the COVID hoax congressmen got vaccinated and now we got a mere pittance.

F*CK this. #LetThemEatCake",Twitter for Android,1794813726,239,32,996,16,01fbc60b4e345106,,,United States,"Misquamicut, RI",During_Dec
166,2020-12-17T04:06:39.000Z,1339421727139381248,if you have ever eaten at the arby’s in lagoon u do NOT need to worry about what’s in the vaccine,Twitter for iPhone,2645735871,138,16,1811,23,2b7c3f70fbcee536,,,United States,"Orem, UT",During_Dec
167,2020-12-23T23:14:56.000Z,1341885026762416128,An injection of hope for Henderson County as state metric maps have shown them in the red zone for weeks. Hear more from these health care workers at 6 on why they decided to get their COVID-19 vaccines today. @14News https://t.co/TkuIhwAwdc,Twitter for iPhone,632233750,2,2,7,0,ad815dfe8c34a012,,,United States,"Evansville, IN",During_Dec
168,2020-12-29T04:00:33.000Z,1343768846268846082,"I’m producing tonight at 10:

-Latest on COVID-19 vaccines 🏥 

-New Superintendent selected in Warrick County 📚

-ACES win! 👏🏼 https://t.co/XfJC4qJe3g",Twitter for iPhone,2587766358,0,1,8,0,ad815dfe8c34a012,,,United States,"Evansville, IN",During_Dec
169,2020-12-26T11:51:46.000Z,1342800267448889346,"Why isn’t this story receiving more attention? The president is still working on his conspiratweets while the government is failing to get the vaccine rollout going. We can have a better 2021, but not if this is how we do it. https://t.co/zVTDUs9meq",Twitter for iPhone,16113072,154,28,451,3,ac17780ab389ddc7,,,United States,"Sag Harbor, NY",During_Dec
170,2020-12-29T18:04:32.000Z,1343981243071922178,Is there a way to get journalists more upset with how the vaccines are being distributed? What about this: our elderly population is being kept in a cage of disease and the government won’t give them the keys to leave,Twitter for iPhone,1250322626,50,15,283,3,ac17780ab389ddc7,,,United States,"Sag Harbor, NY",During_Dec
171,2020-12-26T12:03:44.000Z,1342803277327564800,"Fewer people dying, more people healthy, hospitals less strained, kids at school, jobs returning, businesses making money, social interactions and family celebrations again. All of this is possible if we do the vaccine rollout and stimulus the right way. The fierce urgency of now",Twitter for iPhone,16113072,30,4,281,4,ac17780ab389ddc7,,,United States,"Sag Harbor, NY",During_Dec
172,2020-12-20T00:28:46.000Z,1340454058990202880,The thing making me happiest these days are the photos of my friends who work in health care getting their COVID-19 vaccines. ❤️,Twitter for iPhone,22952755,1,1,19,0,018929347840059e,,,United States,"Indianapolis, IN",During_Dec
173,2020-12-28T11:41:33.000Z,1343522474139545600,"Research! “ The findings of this study suggest that individuals with suspected or confirmed infections being referred to isolate at home, households will continue to be a significant venue for transmission of SARS-CoV-2.” https://t.co/DCGifWDgJO",Twitter for iPhone,21011435,1,1,2,0,018929347840059e,,,United States,"Indianapolis, IN",During_Dec
